id,codinfra,comuna,bus_stop_code,nombre_par,n_servicios,servicios,coordinates
10397,L-34-53-75-PO,PUENTE ALTO,PF1163,Parada  / INACAP @ Puente Alto,1,F24,"[-70.581371, -33.58605]"
574,T-34-270-SN-35,PUENTE ALTO,PF102,Parada 2 / Paradero 33 @ Av.Vicu�a Mackenna,7,205;210;205c;F01;F13;F15;F30N,"[-70.580325, -33.586295]"
556,T-34-270-NS-35,PUENTE ALTO,PF80,Parada 1 / Paradero 33 @ Av.Vicu�a Mackenna,7,205;210;205c;F01;F13;F15;F30N,"[-70.580506, -33.585729]"
555,T-34-270-NS-25,PUENTE ALTO,PF79,Parada 1 / Paradero 32 @ Av.Vicu�a Mackenna,7,205;210;205c;F01;F13;F15;F30N,"[-70.581114, -33.582686]"
575,T-34-270-SN-37,PUENTE ALTO,PF103,Parada 2 / Paradero 32 @ Av.Vicu�a Mackenna,7,205;210;205c;F01;F13;F15;F30N,"[-70.580962, -33.582936]"
1588,T-34-445-OP-20,PUENTE ALTO,PF161,Parada 6 / Paradero 32 @ Av.Vicu�a Mackenna,1,226,"[-70.580597, -33.582724]"
1589,L-34-22-37-SN,PUENTE ALTO,PF747,Parada 4 / Paradero 32 @ Av.Vicu�a Mackenna,2,226;F24,"[-70.581048, -33.581908]"
10606,L-34-22-20-NS,PUENTE ALTO,PF760,Parada 5 / Paradero 31 @ Av.Vicu�a Mackenna,5,F05;F06;F08;F14;F27,"[-70.582199, -33.579112]"
1554,L-34-22-23-NS,PUENTE ALTO,PF744,Parada 3 / Paradero 31 @ Av.Vicu�a Mackenna,2,226;F24,"[-70.582062, -33.579123]"
823,T-34-270-NS-20,PUENTE ALTO,PF125,Parada 1 / Paradero 31 @ Av.Vicu�a Mackenna,4,210;F13;F15;F30N,"[-70.58181, -33.579067]"
825,T-34-270-SN-40,PUENTE ALTO,PF104,Parada 2 / Paradero 31 @ Av.Vicu�a Mackenna,2,210;F30N,"[-70.581609, -33.579601]"
1556,T-34-445-PO-5,PUENTE ALTO,PF143,Maestro Palomo / esq. C. Aguirres Luco,1,226,"[-70.577589, -33.582706]"
1587,T-34-445-OP-15,PUENTE ALTO,PF160,Maestro Palomo / esq. Gran Caim�n,1,226,"[-70.577582, -33.582621]"
1555,T-34-446-PO-5,PUENTE ALTO,PF142,Del Caribe / esq. Gran Caim�n,1,226,"[-70.578082, -33.58173]"
1557,T-34-445-PO-10,PUENTE ALTO,PF144,Maestro Palomo / esq. Luis Vald�s,1,226,"[-70.574364, -33.582638]"
10398,L-34-22-47-SN,PUENTE ALTO,PF748,Parada 6 / (M) Hospital @ S�tero del R�o,4,F24;F08;F13;F27,"[-70.581792, -33.577945]"
826,T-34-270-SN-47,PUENTE ALTO,PF759,Parada 4 / (M) Hospital @ S�tero del R�o,4,210;210e;213e;F30N,"[-70.582122, -33.576935]"
1590,T-34-270-SN-45,PUENTE ALTO,PF272,Parada 2 / (M) Hospital @ S�tero del R�o,7,226;E16;F05;F06;F20;F15;F14,"[-70.582001, -33.576891]"
10400,L-34-41-15-PO,PUENTE ALTO,PF171,Av. Gabriela Oriente / esq. Orion,7,F24;F05;F06;F20;F08;F14;F27,"[-70.578549, -33.576167]"
10753,L-34-41-10-OP,PUENTE ALTO,PF168,Parada 8 / Hospital de Ni�os,1,F15,"[-70.581684, -33.573832]"
10373,L-34-41-20-OP,PUENTE ALTO,PF167,Av. Gabriela Oriente / esq. Orion,7,F24;F05;F06;F20;F08;F14;F27,"[-70.578121, -33.576125]"
10401,L-34-41-30-PO,PUENTE ALTO,PF273,Av. Gabriela Oriente / esq. Troncal Sn.Francisco,7,F24;F05;F06;F20;F08;F14;F27,"[-70.576018, -33.576828]"
10372,L-34-41-35-OP,PUENTE ALTO,PF350,Av. Gabriela Oriente / esq. La Campi�a,7,F24;F05;F06;F20;F08;F14;F27,"[-70.575907, -33.57677]"
10752,L-34-56-5-NS,PUENTE ALTO,PF445,Nemesio Vicu�a / esq. El Labrador,1,F15,"[-70.577471, -33.573442]"
10751,L-34-62-5-OP,PUENTE ALTO,PF444,Parque El Array�n / esq. Nemesio Vicu�a,1,F15,"[-70.57755, -33.571095]"
10750,L-34-62-15-OP,PUENTE ALTO,PF1007,Parque El Array�n / esq. R�o Claro,1,F15,"[-70.57545, -33.571053]"
1586,T-34-445-OP-10,PUENTE ALTO,PF159,Maestro Palomo / esq. Luis Vald�s,1,226,"[-70.573981, -33.582557]"
10983,L-34-34-10-OP,PUENTE ALTO,PF306,Avenida El Pe��n / esq. El T�mpano,1,F14,"[-70.572621, -33.580041]"
10605,L-34-71-10-SN,PUENTE ALTO,PF814,Troncal Sn. Francisco / esq. El Basamento,2,F05;F14,"[-70.572671, -33.579062]"
1558,T-34-445-PO-15,PUENTE ALTO,PF145,Maestro Palomo / esq. Chayavientos,1,226,"[-70.571501, -33.582584]"
1585,T-34-445-OP-5,PUENTE ALTO,PF158,Maestro Palomo / esq. Chayavientos,1,226,"[-70.571167, -33.58247]"
1584,L-34-58-75-SN,PUENTE ALTO,PF23,Nonato Coo / esq. Av. L. Matte Larra�n,5,226;F10;F20;712;F25,"[-70.568058, -33.585694]"
1560,L-34-58-70-NS,PUENTE ALTO,PF42,Nonato Coo / esq. Av. L. Matte Larra�n,5,226;F10;F20;712;F25,"[-70.568241, -33.585304]"
1559,T-34-445-PO-20,PUENTE ALTO,PF146,Maestro Palomo / esq. Ap�stol Felipe,1,226,"[-70.569253, -33.582491]"
8325,L-34-58-65-SN,PUENTE ALTO,PF24,Nonato Coo / esq. Maestro Palomo,4,F10;F20;712;F25,"[-70.56856, -33.582612]"
8343,L-34-58-60-NS,PUENTE ALTO,PF41,Nonato Coo / esq. Maestro Palomo,4,F10;F20;712;F25,"[-70.568735, -33.582227]"
10583,L-34-34-15-PO,PUENTE ALTO,PF275,Avenida El Pe��n / esq. Nonato Coo,2,F05;F14,"[-70.569335, -33.580211]"
8342,L-34-58-45-NS,PUENTE ALTO,PF40,Nonato Coo / esq. Avenida El Pe��n,4,F10;F20;712;F25,"[-70.569182, -33.579837]"
8326,L-34-58-55-SN,PUENTE ALTO,PF25,Nonato Coo / esq. Avenida El Pe��n,4,F10;F20;712;F25,"[-70.56892, -33.580368]"
10604,L-34-34-20-OP,PUENTE ALTO,PF305,Avenida El Pe��n / esq. Nonato Coo,2,F05;F14,"[-70.568787, -33.580037]"
10584,L-34-34-25-PO,PUENTE ALTO,PF276,Avenida El Pe��n / esq. Santa Paola,2,F05;F14,"[-70.56652, -33.580164]"
10603,L-34-34-30-OP,PUENTE ALTO,PF304,Avenida El Pe��n / esq. Las Camelias,2,F05;F14,"[-70.566232, -33.579976]"
10582,L-34-71-5-NS,PUENTE ALTO,PF274,Troncal Sn. Francisco / esq. La Pilastra,2,F05;F14,"[-70.573233, -33.578928]"
10402,L-34-41-40-PO,PUENTE ALTO,PF402,Av. Gabriela Oriente / esq. El Capitel,5,F24;F06;F20;F08;F27,"[-70.572472, -33.576955]"
10371,L-34-41-45-OP,PUENTE ALTO,PF413,Av. Gabriela Oriente / esq. Cipr�s de Guaitecas,5,F24;F06;F20;F08;F27,"[-70.572152, -33.576783]"
10403,L-34-41-60-PO,PUENTE ALTO,PF26,Av. Gabriela Oriente / esq. Nonato Coo,5,F24;F06;F20;F08;F27,"[-70.570359, -33.576794]"
8341,L-34-58-40-NS,PUENTE ALTO,PF488,Nonato Coo / esq. Avenida Gabriela,2,F10;F25,"[-70.570291, -33.576484]"
8327,L-34-58-41-SN,PUENTE ALTO,PF475,Nonato Coo / esq. Avenida Gabriela,3,F10;712;F25,"[-70.570038, -33.576884]"
8328,L-34-58-35-SN,PUENTE ALTO,PF476,Nonato Coo / esq. Los Jardines,2,F10;F25,"[-70.570691, -33.57495]"
10749,L-34-35-5-SN,PUENTE ALTO,PF1006,El Peral / esq. Parque Pe�alol�n,1,F15,"[-70.573464, -33.571528]"
8340,L-34-58-30-NS,PUENTE ALTO,PF487,Nonato Coo / esq. Oslo,2,F10;F25,"[-70.570891, -33.574693]"
8329,L-34-58-25-SN,PUENTE ALTO,PF477,Nonato Coo / esq. Avenida El Peral,2,F10;F25,"[-70.571543, -33.572402]"
8339,L-34-58-20-NS,PUENTE ALTO,PF486,Nonato Coo / esq. Avenida El Peral,3,F10;F15;F25,"[-70.571724, -33.572013]"
10370,L-34-41-55-OP,PUENTE ALTO,PF39,Av. Gabriela Oriente / esq. Nonato Coo,5,F24;F06;712;F08;F27,"[-70.569983, -33.576593]"
10404,L-34-41-65-PO,PUENTE ALTO,PF27,Av. Gabriela Oriente / esq. Los Azahares,5,F24;F06;712;F08;F27,"[-70.567721, -33.576501]"
10369,L-34-41-70-OP,PUENTE ALTO,PF38,Av. Gabriela Oriente / esq. Los Azahares,5,F24;F06;712;F08;F27,"[-70.566667, -33.57623]"
1895,L-34-54-20-NS,PUENTE ALTO,PF452,Avenida M�xico / esq. El Peral,2,210v;F09,"[-70.565941, -33.57236]"
10669,L-34-52-100-OP,PUENTE ALTO,PF593,Avenida Los Toros / esq. Nemesio Vicu�a,3,F09;F13;F13c,"[-70.578931, -33.568835]"
10672,L-34-52-10-PO,PUENTE ALTO,PF447,Avenida Los Toros / esq. Nemesio Vicu�a,4,F09;F13;F13c;F15,"[-70.578726, -33.568922]"
1886,L-33-14-10-PO,LA FLORIDA,PE642,Diego Portales / esq. Mariano Ega�a,2,210v;E09,"[-70.581991, -33.563349]"
1930,L-33-14-15-OP,LA FLORIDA,PE599,Diego Portales / esq. Victorino Lastarria,2,210v;E09,"[-70.581659, -33.563209]"
1887,L-33-14-25-PO,LA FLORIDA,PE643,Diego Portales / esq. C. Za�artu,2,210v;E09,"[-70.579011, -33.562821]"
1929,L-33-14-20-OP,LA FLORIDA,PE598,Diego Portales / esq. Las Paublonias,2,210v;E09,"[-70.578792, -33.562701]"
10818,L-34-69-2-NS,PUENTE ALTO,PF938,R�o Claro / esq. Lago Lanalhue,1,F25,"[-70.576627, -33.566793]"
10668,L-34-52-15-OP,PUENTE ALTO,PF441,Avenida Los Toros / esq. R�o Claro,3,F09;F13;F13c,"[-70.57564, -33.568442]"
10673,L-34-52-15-PO,PUENTE ALTO,PF923,Avenida Los Toros / esq. Canope,5,F09;F13;F13c;F15;F25,"[-70.575382, -33.568516]"
10817,L-33-91-5-NS,LA FLORIDA,PE1355,Caupolic�n / esq. Bah�a Inglesa,1,F25,"[-70.577317, -33.564119]"
10814,L-34-58-2-NS,PUENTE ALTO,PF934,Nonato Coo / esq. Laguna Verde,1,F25,"[-70.574801, -33.564791]"
10803,L-34-58-2-SN,PUENTE ALTO,PF936,Nonato Coo / esq. Bah�a Inglesa,1,F25,"[-70.574817, -33.564038]"
3910,L-33-56-15-PO,LA FLORIDA,PE334,San Jorge / esq. Calle 8,3,E02;E11;E12,"[-70.580906, -33.559125]"
3917,L-33-56-20-OP,LA FLORIDA,PE345,San Jorge / esq. Bacteriol�gico,3,E02;E11;E12,"[-70.580425, -33.558963]"
3911,L-33-56-20-PO,LA FLORIDA,PE1280,San Jorge / esq. Calle 11,3,E02;E11;E12,"[-70.578499, -33.55883]"
3916,L-33-56-15-OP,LA FLORIDA,PE1281,San Jorge / esq. San Pablo,3,E02;E11;E12,"[-70.578159, -33.558696]"
3912,L-33-56-25-PO,LA FLORIDA,PE335,San Jorge / esq. Santa Cecilia,3,E02;E11;E12,"[-70.576168, -33.558563]"
1888,L-33-14-30-PO,LA FLORIDA,PE644,Diego Portales / esq. El Araucano,2,210v;E09,"[-70.575585, -33.562226]"
10804,L-33-92-5-SN,LA FLORIDA,PE1356,El Araucano / esq. Av. Diego Portales,1,F25,"[-70.575277, -33.562232]"
3913,L-33-60-15-NS,LA FLORIDA,PE336,Santa Cecilia / esq. Av. Diego Portales,4,E02;E08;E11;F25,"[-70.575493, -33.561903]"
1928,L-33-14-35-OP,LA FLORIDA,PE343,Diego Portales / esq. Santa Cecilia,5,210v;E02;E08;E09;E11,"[-70.575025, -33.562006]"
4130,L-33-60-10-SN,LA FLORIDA,PE344,Santa Cecilia / esq. San Jorge,2,E08;F25,"[-70.575785, -33.55869]"
3915,L-33-56-120-OP,LA FLORIDA,PE1271,San Jorge / esq. Santa Luc�a,3,E02;E11;E12,"[-70.576372, -33.558521]"
4131,L-33-60-5-SN,LA FLORIDA,PE563,Santa Cecilia / esq. San Pedro,2,E08;F25,"[-70.576384, -33.555499]"
4160,L-33-9-85-NS,LA FLORIDA,PE592,Colombia / esq. San Pedro,2,E08;F25,"[-70.576704, -33.555156]"
4161,L-33-60-10-NS,LA FLORIDA,PE1272,Santa Cecilia / esq. San Jorge,2,E08;F25,"[-70.57598, -33.5582]"
10674,L-34-52-20-PO,PUENTE ALTO,PF448,Avenida Los Toros / esq. Nonato Coo,5,F09;F13;F13c;F15;F25,"[-70.572526, -33.568178]"
10815,L-34-58-7-NS,PUENTE ALTO,PF935,Nonato Coo / esq. Avenida Los Toros,1,F25,"[-70.572458, -33.567912]"
8331,L-34-58-5-SN,PUENTE ALTO,PF479,Nonato Coo / esq. Avenida Los Toros,2,F10;F25,"[-70.572247, -33.568255]"
8337,L-34-52-25-OP,PUENTE ALTO,PF440,Avenida Los Toros / esq. Nonato Coo,4,F10;F09;F13;F13c,"[-70.572146, -33.568029]"
8338,L-34-58-10-NS,PUENTE ALTO,PF485,Nonato Coo / esq. Parque Los Reyes,2,F10;F25,"[-70.572018, -33.569899]"
8330,L-34-58-15-SN,PUENTE ALTO,PF478,Nonato Coo / esq. Portezuelo de Colina,2,F10;F25,"[-70.571968, -33.569506]"
10802,L-34-58-4-SN,PUENTE ALTO,PF1029,Nonato Coo / esq. Lican-Ray,1,F25,"[-70.572692, -33.566461]"
8332,L-34-52-30-PO,PUENTE ALTO,PF449,Avenida Los Toros / esq. Nuevo Continente,4,F10;F09;F13;F13c,"[-70.569221, -33.567786]"
8336,L-34-52-35-OP,PUENTE ALTO,PF439,Avenida Los Toros / esq. Nuevo Continente,4,F10;F09;F13;F13c,"[-70.568896, -33.567643]"
1894,L-34-54-15-NS,PUENTE ALTO,PF451,Avenida M�xico / esq. Los Pequenes,2,210v;F09,"[-70.566399, -33.569876]"
1920,L-34-54-10-SN,PUENTE ALTO,PF437,Avenida M�xico / esq. Puerto Montt,2,210v;F09,"[-70.566165, -33.570004]"
8333,L-34-52-40-PO,PUENTE ALTO,PF450,Avenida Los Toros / esq. Avenida M�xico,4,F10;F09;F13;F13c,"[-70.566958, -33.567519]"
1893,L-34-54-8-NS,PUENTE ALTO,PF1104,Avenida M�xico / esq. Av. Los Toros,1,210v,"[-70.566889, -33.567258]"
1921,L-34-54-5-SN,PUENTE ALTO,PF438,Avenida M�xico / esq. Avenida Los Toros,1,210v,"[-70.566587, -33.567608]"
8335,L-34-52-45-OP,PUENTE ALTO,PF484,Avenida Los Toros / esq. Avenida M�xico,3,F10;F13;F13c,"[-70.566397, -33.567341]"
1892,L-34-54-5-NS,PUENTE ALTO,PF1103,Avenida M�xico / esq. Lican-Ray,1,210v,"[-70.567478, -33.564745]"
1889,L-33-14-40-PO,LA FLORIDA,PE337,Diego Portales / esq. Josefa Portales,5,210v;E02;E08;E09;E11,"[-70.572569, -33.561647]"
1927,L-33-14-45-OP,LA FLORIDA,PE342,Diego Portales / esq. Den�bola,5,210v;E02;E08;E09;E11,"[-70.572026, -33.561484]"
4333,L-33-56-115-OP,LA FLORIDA,PE746,San Jorge / esq. Martinica,1,E12,"[-70.573576, -33.558136]"
4314,L-33-56-100-PO,LA FLORIDA,PE739,San Jorge / esq. Del Madrigal,1,E12,"[-70.572737, -33.558137]"
4332,L-33-56-110-OP,LA FLORIDA,PE745,San Jorge / esq. El Acero,1,E12,"[-70.570344, -33.557747]"
4315,L-33-56-105-PO,LA FLORIDA,PE740,San Jorge / esq. El Libertador,1,E12,"[-70.570233, -33.557836]"
1926,L-33-14-50-OP,LA FLORIDA,PE341,Diego Portales / esq. Calle 1,5,210v;E02;E08;E09;E11,"[-70.569369, -33.561008]"
1891,L-33-43-100-NS,LA FLORIDA,PE1486,Avenida M�xico / esq. Bah�a Inglesa,1,210v,"[-70.568063, -33.562317]"
1890,L-33-14-55-PO,LA FLORIDA,PE338,Diego Portales / esq. La Alauda,5,210v;E02;E08;E09;E11,"[-70.56853, -33.560942]"
3914,L-33-14-60-PO,LA FLORIDA,PE339,Diego Portales / esq. La Alauda,4,E02;E08;E09;E11,"[-70.566835, -33.560639]"
1925,L-33-14-65-OP,LA FLORIDA,PE340,Diego Portales / esq. La Alauda,5,210v;E02;E08;E09;E11,"[-70.566574, -33.56052]"
4331,L-33-56-105-OP,LA FLORIDA,PE744,San Jorge / esq. Ram�n Vinay,1,E12,"[-70.566071, -33.5572]"
4316,L-33-56-110-PO,LA FLORIDA,PE741,San Jorge / esq. Cipr�s de Guaitecas,1,E12,"[-70.565976, -33.557248]"
1914,L-34-54-70-SN,PUENTE ALTO,PF431,Avenida M�xico / esq. Av. L. Matte Larra�n,4,210v;F06;F09;124,"[-70.56315, -33.585555]"
10877,L-34-53-36-OP,PUENTE ALTO,PF611,Luis Matte Larra�n / esq. Avenida M�xico,2,124;F14,"[-70.563009, -33.585281]"
1900,L-34-54-65-NS,PUENTE ALTO,PF457,Avenida M�xico / esq. Av. L. Matte Larra�n,3,210v;F06;F09,"[-70.563413, -33.584995]"
1899,L-34-54-55-NS,PUENTE ALTO,PF456,Avenida M�xico / esq. Ap�stol Pablo,3,210v;F06;F09,"[-70.563516, -33.58328]"
1915,L-34-54-60-SN,PUENTE ALTO,PF432,Avenida M�xico / esq. Los Salesianos,3,210v;F06;F09,"[-70.563293, -33.583577]"
10585,L-34-34-35-PO,PUENTE ALTO,PF277,Avenida El Pe��n / esq. Avenida M�xico,2,F05;F14,"[-70.563949, -33.58005]"
1916,L-34-54-45-SN,PUENTE ALTO,PF433,Avenida M�xico / esq. Avenida El Pe��n,3,210v;F06;F09,"[-70.56352, -33.580205]"
1898,L-34-54-40-NS,PUENTE ALTO,PF455,Avenida M�xico / esq. Avenida El Pe��n,3,210v;F06;F09,"[-70.563829, -33.579642]"
10602,L-34-34-40-OP,PUENTE ALTO,PF303,Avenida El Pe��n / esq. Avenida M�xico,2,F05;F14,"[-70.563309, -33.579836]"
10887,L-34-53-50-PO,PUENTE ALTO,PF925,Luis Matte Larra�n / esq. Pasaje Caren,1,124,"[-70.56071, -33.585064]"
10876,L-34-53-38-OP,PUENTE ALTO,PF804,Luis Matte Larra�n / esq. Pasaje Caren,2,124;F14,"[-70.560342, -33.584954]"
10888,L-34-53-55-PO,PUENTE ALTO,PF926,Luis Matte Larra�n / esq. Las Nieves-Oriente,1,124,"[-70.557783, -33.584603]"
10588,L-34-49-65-NS,PUENTE ALTO,PF280,Las Nieves Oriente / esq. Av. L. Matte Larra�n,2,F05;F07,"[-70.557727, -33.584375]"
10587,L-34-49-60-NS,PUENTE ALTO,PF279,Las Nieves Oriente / esq. Los Salesianos,2,F05;F07,"[-70.558096, -33.582727]"
10960,L-34-49-55-SN,PUENTE ALTO,PF301,Las Nieves Oriente / esq. Guanta,1,F07,"[-70.557902, -33.583098]"
10586,L-34-34-45-PO,PUENTE ALTO,PF278,Avenida El Pe��n / esq. Las Nieves-Oriente,2,F05;F14,"[-70.558909, -33.579807]"
10971,L-34-49-40-NS,PUENTE ALTO,PF361,Las Nieves Oriente / esq. Avenida El Pe��n,1,F07,"[-70.558885, -33.579381]"
10961,L-34-49-50-SN,PUENTE ALTO,PF302,Las Nieves Oriente / esq. Avenida El Pe��n,1,F07,"[-70.558619, -33.579956]"
10601,L-34-34-46-OP,PUENTE ALTO,PF615,Avenida El Pe��n / esq. Las Nieves-Oriente,2,F05;F14,"[-70.558542, -33.579627]"
1917,L-34-54-40-SN,PUENTE ALTO,PF874,Avenida M�xico / esq. Valle Central,3,210v;F06;F09,"[-70.563995, -33.578111]"
1897,L-34-54-37-NS,PUENTE ALTO,PF454,Avenida M�xico / esq. Valle Central,3,210v;F06;F09,"[-70.564297, -33.577748]"
10405,L-34-41-75-PO,PUENTE ALTO,PF28,Av. Gabriela Oriente / esq. Avenida M�xico,5,F24;F06;712;F08;F27,"[-70.564851, -33.576183]"
1918,L-34-54-35-SN,PUENTE ALTO,PF435,Avenida M�xico / esq. Av. Gabriela Oriente,3,210v;F06;F09,"[-70.564436, -33.576289]"
10368,L-34-41-80-OP,PUENTE ALTO,PF37,Av. Gabriela Oriente / esq. Avenida M�xico,4,F24;712;F08;F27,"[-70.564427, -33.575979]"
1896,L-34-54-30-NS,PUENTE ALTO,PF453,Avenida M�xico / esq. Av. Gabriela Oriente,2,210v;F09,"[-70.564845, -33.575843]"
10367,L-34-41-85-OP,PUENTE ALTO,PF36,Av. Gabriela Oriente / esq. Anakena,4,F24;712;F08;F27,"[-70.56187, -33.5757]"
1919,L-34-54-25-SN,PUENTE ALTO,PF436,Avenida M�xico / esq. El Peral,2,210v;F09,"[-70.565641, -33.572624]"
10406,L-34-41-90-PO,PUENTE ALTO,PF29,Av. Gabriela Oriente / esq. Psje.Carlos Pomar M.,4,F24;712;F08;F27,"[-70.561309, -33.575792]"
10407,L-34-41-95-PO,PUENTE ALTO,PF30,Av. Gabriela Oriente / esq. Nieves Oriente,4,F24;712;F08;F27,"[-70.560102, -33.575659]"
10963,L-34-49-25-SN,PUENTE ALTO,PF397,Las Nieves Oriente / esq. Av. Gabriela Oriente,1,F07,"[-70.559807, -33.575805]"
10366,L-34-41-100-OP,PUENTE ALTO,PF35,Av. Gabriela Oriente / esq. Las Nieves-Oriente,4,F24;712;F08;F27,"[-70.559783, -33.575472]"
10969,L-34-49-20-NS,PUENTE ALTO,PF359,Las Nieves Oriente / esq. Av. Gabriela Oriente,1,F07,"[-70.560107, -33.57521]"
10962,L-34-49-30-SN,PUENTE ALTO,PF396,Las Nieves Oriente / esq. Valle Central,1,F07,"[-70.559241, -33.577717]"
10970,L-34-49-35-NS,PUENTE ALTO,PF360,Las Nieves Oriente / esq. Valle Central,1,F07,"[-70.559533, -33.577139]"
10964,L-34-49-15-SN,PUENTE ALTO,PF398,Las Nieves Oriente / esq. Avenida El Peral,1,F07,"[-70.560867, -33.572278]"
10968,L-34-35-5-OP,PUENTE ALTO,PF288,El Peral / esq. Las Nieves-Oriente,1,F07,"[-70.560786, -33.571934]"
10589,L-34-49-80-NS,PUENTE ALTO,PF281,Las Nieves Oriente / esq. Angel Pimentel,2,F05;F07,"[-70.557045, -33.587063]"
10958,L-34-49-75-SN,PUENTE ALTO,PF299,Las Nieves Oriente / esq. Av. L. Matte Larra�n,1,F07,"[-70.556988, -33.586806]"
10959,L-34-49-70-SN,PUENTE ALTO,PF300,Las Nieves Oriente / esq. Av. L. Matte Larra�n,1,F07,"[-70.557517, -33.58471]"
10875,L-34-53-40-OP,PUENTE ALTO,PF610,Luis Matte Larra�n / esq. La Campa�a,2,124;F14,"[-70.556531, -33.584379]"
10874,L-34-68-25-NS,PUENTE ALTO,PF297,Ram�n Venegas / esq. Av. L. Matte Larra�n,2,124;F14,"[-70.555716, -33.584152]"
10595,L-34-68-40-SN,PUENTE ALTO,PF780,Ram�n Venegas / esq. Carahue,2,F05;F14,"[-70.555062, -33.586708]"
10596,L-34-68-30-SN,PUENTE ALTO,PF283,Ram�n Venegas / esq. Punta Blanca,3,F05;124;F14,"[-70.555444, -33.583616]"
10873,L-34-68-15-NS,PUENTE ALTO,PF296,Ram�n Venegas / esq. El Abanico,2,124;F14,"[-70.555997, -33.581577]"
10597,L-34-68-20-SN,PUENTE ALTO,PF284,Ram�n Venegas / esq. El Abanico,3,F05;124;F14,"[-70.555707, -33.581939]"
10872,L-34-68-10-NS,PUENTE ALTO,PF295,Ram�n Venegas / esq. Paine,2,124;F14,"[-70.556246, -33.579958]"
10598,L-34-68-5-SN,PUENTE ALTO,PF285,Ram�n Venegas / esq. Avenida El Pe��n,3,F05;124;F14,"[-70.555959, -33.579791]"
10599,L-34-34-55-PO,PUENTE ALTO,PF286,Avenida El Pe��n / esq. Angostura,3,F05;124;F14,"[-70.554494, -33.57964]"
10600,L-34-34-50-OP,PUENTE ALTO,PF294,Avenida El Pe��n / esq. Cura de Arz,3,F05;124;F14,"[-70.554444, -33.579437]"
8265,T-34-269-NS-35,PUENTE ALTO,PF293,Parada 1 / Hospital El Peral,5,114;F24;102;104;124,"[-70.552003, -33.579149]"
8271,L-34-13-5-SN,PUENTE ALTO,PF698,Parada 4 / Hospital El Peral,4,114;F24;102;104,"[-70.551218, -33.579482]"
10365,L-34-41-105-OP,PUENTE ALTO,PF34,Av. Gabriela Oriente / esq. Nev. Ojos del Salado,4,F24;712;F08;F27,"[-70.557634, -33.575244]"
10408,L-34-41-110-PO,PUENTE ALTO,PF31,Av. Gabriela Oriente / esq. San Fernando,4,F24;712;F08;F27,"[-70.557407, -33.575366]"
10967,L-34-35-10-OP,PUENTE ALTO,PF287,Parada  / Mall Plaza Tobalaba > El Peral,1,F07,"[-70.556548, -33.571524]"
10652,L-34-41-115-OP,PUENTE ALTO,PF33,Av. Gabriela Oriente / esq. San Gabriel,3,712;F08;F27,"[-70.555171, -33.574391]"
10409,L-34-41-120-PO,PUENTE ALTO,PF32,Av. Gabriela Oriente / esq. Av.Camilo Henr�quez,4,F24;712;F08;F27,"[-70.554797, -33.574406]"
8264,T-34-269-NS-30,PUENTE ALTO,PF4,Av. Camilo Henr�quez / esq. Av. Gabriela Oriente,7,114;712;102;F08;104;124;F27,"[-70.554839, -33.574032]"
8274,T-34-269-SN-10,PUENTE ALTO,PF6,Av. Camilo Henr�quez / esq. Av. Gabriela Oriente,4,114;102;104;124,"[-70.554282, -33.574287]"
8272,T-34-269-SN-5,PUENTE ALTO,PF5,Parada 2 / Hospital El Peral,5,114;F24;102;104;124,"[-70.552562, -33.57742]"
8273,T-34-269-SN-7,PUENTE ALTO,PF829,Av. Camilo Henr�quez / esq. Dr. Carlos Laison,5,114;F24;102;104;124,"[-70.553291, -33.576128]"
11027,L-34-35-25-PO,PUENTE ALTO,PF1067,El Peral / esq. Las Campanillas,1,F27,"[-70.550241, -33.571567]"
10965,L-34-49-10-SN,PUENTE ALTO,PF289,Las Nieves Oriente / esq. Alejandro Carpinter,1,F07,"[-70.56208, -33.569299]"
1922,L-34-52-50-PO,PUENTE ALTO,PF480,Avenida Los Toros / esq. Avenida Las Torres,4,210v;F10;F13;F13c,"[-70.563418, -33.567082]"
10966,L-34-49-5-SN,PUENTE ALTO,PF290,Las Nieves Oriente / esq. Avenida Los Toros,1,F07,"[-70.562894, -33.567278]"
4129,L-34-52-55-OP,PUENTE ALTO,PF483,Avenida Los Toros / esq. Juan I. Molina,4,E08;F10;F13;F13c,"[-70.562415, -33.566887]"
1923,L-34-94-12-SN,PUENTE ALTO,PF1101,Eusebio Lillo / esq. Mercedes Mann,1,210v,"[-70.563647, -33.564297]"
8334,L-34-52-60-PO,PUENTE ALTO,PF291,Avenida Los Toros / esq. Navarra,4,F10;F13;F13c;F07,"[-70.55817, -33.566689]"
4128,L-34-52-65-OP,PUENTE ALTO,PF482,Avenida Los Toros / esq. San Sebasti�n,4,E08;F10;F13;F13c,"[-70.558088, -33.566567]"
1924,L-34-94-10-SN,PUENTE ALTO,PF1100,Eusebio Lillo / esq. Isla Cap.Aracena,1,210v,"[-70.564036, -33.562408]"
3872,L-33-14-70-OP,LA FLORIDA,PE314,Diego Portales / esq. Delia Poniente,4,E01;E04;E11;E14,"[-70.563893, -33.560042]"
3828,L-33-14-75-PO,LA FLORIDA,PE278,Diego Portales / esq. Manuel Montt,5,E01;E04;E08;E11;E14,"[-70.563687, -33.560075]"
4317,L-33-56-115-PO,LA FLORIDA,PE742,San Jorge / esq. Los Zancos,1,E12,"[-70.564217, -33.557056]"
